"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/19/2017","01/16/2017","Actual","ALB",38,15,31,14
"01/19/2017","01/16/2017","Actual","ART",36,23,32,23
"01/19/2017","01/16/2017","Actual","BGM",35,17,30,16
"01/19/2017","01/16/2017","Actual","BUF",36,19,30,18
"01/19/2017","01/16/2017","Actual","ELM",44,12,34,11
"01/19/2017","01/16/2017","Actual","HPN",41,21,33,19
"01/19/2017","01/16/2017","Actual","ISP",41,21,35,20
"01/19/2017","01/16/2017","Actual","JFK",42,28,35,25
"01/19/2017","01/16/2017","Actual","LGA",44,32,36,27
"01/19/2017","01/16/2017","Actual","MSS",39,11,34,10
"01/19/2017","01/16/2017","Actual","MSV",37,10,31,9
"01/19/2017","01/16/2017","Actual","PLB",38,12,33,11
"01/19/2017","01/16/2017","Actual","POU",39,14,32,13
"01/19/2017","01/16/2017","Actual","ROC",41,19,33,18
"01/19/2017","01/16/2017","Actual","SWF",41,15,34,14
"01/19/2017","01/16/2017","Actual","SYR",40,19,32,18
"01/19/2017","01/16/2017","Actual","UCA",38,18,33,17
"01/19/2017","01/17/2017","Actual","ALB",34,20,33,19
"01/19/2017","01/17/2017","Actual","ART",36,18,36,18
"01/19/2017","01/17/2017","Actual","BGM",34,30,34,28
"01/19/2017","01/17/2017","Actual","BUF",45,32,44,30
"01/19/2017","01/17/2017","Actual","ELM",40,32,38,30
"01/19/2017","01/17/2017","Actual","HPN",38,36,36,32
"01/19/2017","01/17/2017","Actual","ISP",41,34,40,32
"01/19/2017","01/17/2017","Actual","JFK",42,40,41,35
"01/19/2017","01/17/2017","Actual","LGA",43,39,39,35
"01/19/2017","01/17/2017","Actual","MSS",34,18,31,17
"01/19/2017","01/17/2017","Actual","MSV",34,30,32,28
"01/19/2017","01/17/2017","Actual","PLB",34,22,32,21
"01/19/2017","01/17/2017","Actual","POU",37,31,35,29
"01/19/2017","01/17/2017","Actual","ROC",46,33,45,30
"01/19/2017","01/17/2017","Actual","SWF",37,34,36,32
"01/19/2017","01/17/2017","Actual","SYR",36,24,35,23
"01/19/2017","01/17/2017","Actual","UCA",32,23,32,22
"01/19/2017","01/18/2017","Actual","ALB",37,33,36,32
"01/19/2017","01/18/2017","Actual","ART",38,33,38,33
"01/19/2017","01/18/2017","Actual","BGM",36,33,36,33
"01/19/2017","01/18/2017","Actual","BUF",38,35,38,35
"01/19/2017","01/18/2017","Actual","ELM",42,37,39,35
"01/19/2017","01/18/2017","Actual","HPN",40,36,39,36
"01/19/2017","01/18/2017","Actual","ISP",42,38,42,38
"01/19/2017","01/18/2017","Actual","JFK",42,40,40,38
"01/19/2017","01/18/2017","Actual","LGA",44,39,41,38
"01/19/2017","01/18/2017","Actual","MSS",33,27,33,27
"01/19/2017","01/18/2017","Actual","MSV",36,30,35,29
"01/19/2017","01/18/2017","Actual","PLB",35,32,35,32
"01/19/2017","01/18/2017","Actual","POU",39,32,38,32
"01/19/2017","01/18/2017","Actual","ROC",46,38,44,36
"01/19/2017","01/18/2017","Actual","SWF",39,34,39,34
"01/19/2017","01/18/2017","Actual","SYR",37,34,37,34
"01/19/2017","01/18/2017","Actual","UCA",37,32,37,32
"01/19/2017","01/19/2017","Forecast","ALB",40,34,37,32
"01/19/2017","01/19/2017","Forecast","ART",38,31,37,31
"01/19/2017","01/19/2017","Forecast","BGM",36,29,34,29
"01/19/2017","01/19/2017","Forecast","BUF",37,32,36,31
"01/19/2017","01/19/2017","Forecast","ELM",43,31,38,30
"01/19/2017","01/19/2017","Forecast","HPN",46,35,41,34
"01/19/2017","01/19/2017","Forecast","ISP",47,34,42,34
"01/19/2017","01/19/2017","Forecast","JFK",49,40,43,37
"01/19/2017","01/19/2017","Forecast","LGA",50,41,44,37
"01/19/2017","01/19/2017","Forecast","MSS",38,31,36,30
"01/19/2017","01/19/2017","Forecast","MSV",38,30,36,29
"01/19/2017","01/19/2017","Forecast","PLB",39,32,36,30
"01/19/2017","01/19/2017","Forecast","POU",45,31,40,30
"01/19/2017","01/19/2017","Forecast","ROC",40,33,37,32
"01/19/2017","01/19/2017","Forecast","SWF",44,32,40,31
"01/19/2017","01/19/2017","Forecast","SYR",38,31,36,31
"01/19/2017","01/19/2017","Forecast","UCA",36,31,36,31
"01/19/2017","01/20/2017","Forecast","ALB",41,29,37,28
"01/19/2017","01/20/2017","Forecast","ART",43,29,39,29
"01/19/2017","01/20/2017","Forecast","BGM",39,27,36,27
"01/19/2017","01/20/2017","Forecast","BUF",45,31,42,30
"01/19/2017","01/20/2017","Forecast","ELM",45,28,41,28
"01/19/2017","01/20/2017","Forecast","HPN",42,32,38,30
"01/19/2017","01/20/2017","Forecast","ISP",43,31,40,31
"01/19/2017","01/20/2017","Forecast","JFK",44,36,41,34
"01/19/2017","01/20/2017","Forecast","LGA",45,37,42,34
"01/19/2017","01/20/2017","Forecast","MSS",38,29,35,28
"01/19/2017","01/20/2017","Forecast","MSV",38,26,35,25
"01/19/2017","01/20/2017","Forecast","PLB",39,28,35,27
"01/19/2017","01/20/2017","Forecast","POU",42,26,38,26
"01/19/2017","01/20/2017","Forecast","ROC",46,31,42,30
"01/19/2017","01/20/2017","Forecast","SWF",41,28,38,27
"01/19/2017","01/20/2017","Forecast","SYR",44,29,40,29
"01/19/2017","01/20/2017","Forecast","UCA",41,26,38,26
